,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,篇名,作者,关键词,摘要
2941,2941,2941,2941,2941,2941,话说＂药食同源＂,赵霖,"药食同源,食药兼用,饮食文化,冬虫夏草,平衡饮食,增进健康,益寿延年,大自然,",食药兼用的理念，贯穿着中国几千年的饮食文化。食物与药物一样，来源于大自然，在充饥的同时也能治疗疾病。直到今天，仍有很多食物被当作中药广泛使用，如大枣、莲子、山药、白扁豆、山楂等；同样，也有不少中药被人们当作日常保健品来服用，如枸杞子、冬虫夏草、金银花、西洋参等。平衡饮食，才能增进健康和防治疾病，从而达到益寿延年的目的。
2942,2942,2942,2942,2942,2942,药食同源话生姜,"陈丹,李竞,高英,李卫民","生姜,药食同源,阿育吠陀,医学书籍,治疗药物,古希腊,古罗马,土耳其,",生姜原产於印度，在西元前世纪，经由海路传到古希腊，後到古罗马；又通过陆路，经由波斯（现在的伊朗）运往土耳其及欧洲。在印度传统的医学书籍《阿育吠陀》中，将生姜记载为：“神明赐予人类的治疗药物。”
2943,2943,2943,2943,2943,2943,药食同源意想不到的吃法,草草,"药食同源,吃法,蒲公英,仙人草,草药,酒,",谁说采草药就一定要“上山”，其实草药一点都不神秘，乡间的屋前，院后、小径边，随处可见它们的身影。本期我们要介绍的是“疗一切毒虫蛇伤”的蒲公英和“清暑热、冶酒风”的仙人草，
2944,2944,2944,2944,2944,2944,中恩医药药食同源类功能性医用食品的开创者,张三,"生物医药产业,药食同源,食品,医用,功能性,自我修复能力,自身免疫力,营养不良,",医用食品是生物医药产业的全新蓝海市场患者如长期处于营养不良的状态下，自身免疫力将会下降，对各种治疗的耐受性会变差，自我修复能力减弱，住院天数延长，
2945,2945,2945,2945,2945,2945,药食同源——实用主义的花朵,张三,"实用主义,药食同源,民间验方,鸡蛋,辛夷,",要说和鸡蛋同炒，自然要提到辛夷。辛夷的美令人咋舌，咋着咋着就真吃到了嘴。民间验方中有用辛夷炒鸡蛋治疗鼻病的验方。当然，用来炒鸡蛋的并非那些肥硕纤软的花瓣，而是包着一层黄色绒毛的花蕾。
2946,2946,2946,2946,2946,2946,细说药食同源——药食溯源,"王兴雷,赵安琪,纪少波","药店,药品,价格,市场,经营管理,",如何定义药食同源“药食同源”有两层含义，一是指许多食物即药物，它们之间并无绝对的分界线；二是指中药与食物之间是“同源”的关系。
2947,2947,2947,2947,2947,2947,药食同源使用指南——古老的药食同源,伏新顺,"药食同源,指南,《黄帝内经》,饮食文化,饮食内容,多样化,膳食,",数千年来的中医饮食文化强调全面膳食和审因用膳相结合。所谓全面膳食，正如《黄帝内经》所说的“谷肉果菜，食养尽之”，要求长期或经常在饮食内容上做到多样化，讲究荤素食、主副食以及食与饮之间的合理搭配。
2948,2948,2948,2948,2948,2948,药食同源入菜来,崔玲,"同源,紫苏,母亲,记忆,",紫苏有特殊记忆的，当数紫苏了。打从记事起，家里的菜园子里总有几株红红的“菜”。每年就种那么几颗，红红的叶子在绿色中飘呀飘的，很是醒目。母亲说，这叫紫苏，吃了它可以发汗治感冒。因为有了药的感觉在前，当母亲把放了紫苏的面汤端来时。那种特殊的香味让我惶恐。所以每年的紫苏都是母亲一个人自种自享，母亲说的好吃没让我们姐弟几人垂涎。我的记忆中，恐怕也唯有这个吃物是母亲喜欢而不需要留与孩儿的。
2949,2949,2949,2949,2949,2949,药食同源的“富乳源”临床催乳效果观察,"李长江,王燕,郑功日","产后,缺乳,富乳源,催乳,",目的观察催乳药物”富乳源”调理产后缺乳的临床效果。方法随机将例产妇分为观察组例和对照组例。观察组常规催乳饮食同时给予“富乳源”煎服，剂／天，分次服用，共天；对照组用常规催乳饮食。结果疗程结束后两组出现足量喂养的有效率分别为．％和．％，两组比较具有统计学差异（X^=．，P〈．）；观察组服用”富乳源”后泌乳素明显升高，与对照组相比，差异具有显著性（t=．，P〈．），血尿素氮、肝功及心电图无明显变化。结论“富乳源”可提高产妇泌乳量，使泌乳素的分泌增加且对产妇肝肾功未产生影响，临床应用较为安全。
2950,2950,2950,2950,2950,2950,现代养殖业危机中药食同源植物提取物给我们的启示,"何伟,范中胜,蒋纯军,黄志桂","抗生素,植物提取物,安全性,",大量使用抗生素产生的残留和耐药性使现代养殖业面临许多危机。紫苏籽提取物是药食同源植物提取物，以其安全性和良好效果在替代抗生素方面具有优势。
2951,2951,2951,2951,2951,2951,药食同源经典药膳（一）,"吴向红,余杰","药食同源,药膳方,服用方法,国家卫生部,传统医学,药食两用,祖国医学,原料,",从这期起，我们将结合祖国几千年传统医学流传下来的经典药膳方，对国家卫生部确定的药食同源名单中的药食两用原料做详细的介绍，包括它们的药效、适用症、禁忌、食疗搭配、服用方法等等。药膳方的选择遵循两个原则：一、是经过祖国医学长期验证的经典古方。二、药膳的原料全部由普通的食物和药食同源名单中的原料构成，使家庭服用更安全。
2952,2952,2952,2952,2952,2952,药食同源经典药膳（五）——温补肾阳药膳,"吴向红,余杰","药食同源,温补肾阳,药膳,冬季进补,固本培元,身体,",又到了冬季进补时节，我国民间素有“三九补一冬，来年无病痛”之说。冬季进补不仅能固本培元，使身体正气恢复，而且有利于驱病祛邪，使体内的阴阳、气血、津液得到充实，使身体进入到最佳的状态。
2953,2953,2953,2953,2953,2953,试论药食同源以回归自然,"薛俊媛,马树霖,解纪梅,张皓瑜,张磊","药食同源,糖尿病,糖尿病前期,","摘要:本文对糖尿病患者的药食治疗方面进行了讨论与总结,并对多种兼具药食功能食物的多项功能进行了研究,探究出药食治疗糖尿病的重点守则在于药食的平衡,食物的量化和性味平衡,并结合多种具有降糖功能和药食两大功能的食物,采用因人用药,具体问题具体施药的用药方法与准则,期望能最大程度的改善糖尿病患者的病情状况和血糖值,对糖尿病患者的身体健康状况起到一定的促进和改善作用。"
2954,2954,2954,2954,2954,2954,走出药食同源的误区,徐军,"误区,同源,网络社交,科学依据,养生,“火”,电视台,治未病,",近年来，养生、治未病理念非常“火”。电视台热播的养生节目、网络社交媒体疯转的养生秘决、食疗、药膳……铺天盖地，甚至被很多人奉为“金科玉律”，那么人们习以为常的药食同源有科学依据吗？食疗、药膳为何屡屡走入药材滥用误区？如何安全合理地运用在“治未病”中呢？
2955,2955,2955,2955,2955,2955,论销售假药中药食同源问题,金庆磊,"假药,销售,源问题,刑法修正案,中药,人体健康,行为犯,结果犯,",《刑法修正案（八）》对我国刑法的生产、销售假药罪进行了修改，删除了“足以严重危害人体健康”这一情节，将销售假药罪由结果犯变成了行为犯。修改后的条文降低了入罪的门槛．有利于打击此类犯罪，体现了国家对于生产、销售假药类犯罪绝不姑息的决心，也顺应了民众的呼声。然而．随着入罪门槛的降低，也导致出现很多新的问题。
2956,2956,2956,2956,2956,2956,药食同源大自然慷慨的馈赠,张三,"“药食同源”,大自然,药膳食疗学,中医药,食物,药物,疾病,饮食,",中医药自古以来就有“药食同源”理论，这一理论认为许多食物既是食物也是药物，食物和药物一样同样能够防治疾病。实际上，饮食的出现，比医药要早得多，因为人类为了生存、繁衍后代，就必须摄取食物，以维持身体代谢的需要。经过长期的生活实践，人们逐渐了解了哪些食物有益，可以进食；哪些有害，不宜进食。通过讲究饮食，使某些疾病得到医治，而逐渐形成了药膳食疗学。
2957,2957,2957,2957,2957,2957,药食同源及药食同源中草药栀子的饲用安全性浅析,"张吉鹃,","药食同源,食品,栀子,毒性,饲料添加剂,",本文介绍了药食同源的概念及药食同源中草药的栀子。建议就栀子在各种动物饲料中的最佳用量、超微粉碎工艺及饲喂效果做进一步的研究。
2958,2958,2958,2958,2958,2958,浅谈药食同源,"李彤,胡容菁,蔡秋,王慧娴","药食同源,起源,种类,",中国药食同源思想源远流长，随着时代的变化和健康产业的发展，医学养生越发受到人们的关注与重视，药食同源思想逐渐得到了社会的认可。本文通过实地调研考察和检索相关文献，以岭南地区壮瑶药中药食同源的种类为代表，列举了养生汤、凉茶、药酒中的药食同源，并且纵观药食同源的历史起源与发展，横观当前国内外药食同源的发展现状和存在问题，探讨了药食同源发展的有利因素，并提出了促进药食同源更好更快发展的相关建议。
2959,2959,2959,2959,2959,2959,夯实“药食同源”产业助力健康中国建设,孙志云,"健康养生,药食同源,行业标准,消费观念,中医学,药膳产业,食疗养生,健康中国建设,","随着生活水平的不断提高,越来越多的人开始注重健康养生。近年来,以中医学为基础、以食疗养生为特色的""药食同源""产品——药膳逐渐兴起。但受制于消费观念逆转难、行业人才缺乏、行业标准不完善等因素的影响,各地药膳产业仍处于起步阶段,发展依旧任重道远。"
2960,2960,2960,2960,2960,2960,药食同源理论指导下膝痹病辨证施膳初探,邓慧蛾,"药食同源,理论指导,膝痹病辨证施膳,初探,","我国中医学自古以来就有“药食同源”(又称“医食同源”)理论。这一理论认为:许多食物既是食物也是药物,食物和药物一样能够防治疾病。膝痹病即是西医学所认为的退行性骨关节病损伤和膝关节骨性关节病变,属中医“痹证”的范畴,以关节酸痛、重着、屈伸不利或关节肿大、灼热为主要临床证候,常见证型有风寒湿痹、风湿热痹、痰瘀闭阻、肝肾亏虚。辨证施膳是中医的辨证论治在饮食调护中的具体应用。"
2961,2961,2961,2961,2961,2961,药食同源中草药桅子的药用性能及其在动物生产中的应用前景,"张吉鹃,","保肝利胆,抗菌抗炎,抗氧化,抗疲劳,膳?食纤维,","获文考证了山桅子的药用性状及水桅子的染色功效以及它们的形状区别与生长环境,综述了山桅子的药理作用及其研究进展。基于桅子的性味、归经,药用功效,生物活性,特别是富含优质膳食纤维,又具有抗疲劳、抗氧化的生物活性,在猪尤其在母猪的健康养殖中,具有广阔的应用前景。"
2962,2962,2962,2962,2962,2962,"非洲猪瘟背景下,药食同源中草药黄芪多糖提升猪只抗病力的营养活性作用","张吉鹍,","营养活性物质,正气,邪气,免疫力,机体代谢,肠道菌群平衡,组合应用,参芪多糖","文章在阐释中医理论中正气、邪气与正气失调的内涵的基础上,比较完整地阐述了“正气存内,邪不可干”的含义。介绍了黄芪多糖及其组合物中增强动物机体“正气”的营养活性物质及其营养活性作用。"
2963,2963,2963,2963,2963,2963,药食同源植物光皮木瓜的转录组测序及分析,"郝凤娟,周洲,王俊刚","光皮木瓜,转录组,β-香树素,","药食同源植物光皮木瓜原产于中国，齐墩果酸为光皮木瓜最主要的活性成分。为了探索光皮木瓜中齐墩果酸生物合成的分子基础，采用IlluminaHiSeq高通量测序技术获得可用于数据分析的cleanReads条。使用Trinity实现Unigene的denovo拼接，最终获得Contig总长度为bp，得到Unigene数目为个(≥bp)。基于BLAST完成Unigene的蛋白功能注释和GO分类。研究发现，光皮木瓜中有个Unigene与齐墩果酸合成前体物质β-香树素合成相关。其中，个Unigene与催化,-氧化鲨烯合成β-香树素相关，个与介导β-香树素氧化相关。该研究发现相关候选基因为阐明光皮木瓜中齐墩果酸生物合成过程提供了重要的基础。"
